,set_num,name,year,theme_id,num_parts
10488,9227-1,Farm,2007,504,104
10489,9230-1,Duplo Town Set,2004,505,204
10492,9241-1,Wheels Set,2007,528,360
10493,9243-1,Doors Windows and Roof Tiles,2002,528,270
10494,9247-1,Community Workers,2005,533,133
10495,9247-2,Community Workers,2006,533,218
10496,9248-1,Bonus Lego Basic Town,1998,534,2
10498,9251-1,Lego Basic Just Bricks,2000,507,576
10499,9255-1,Basic Set,1992,534,185
10500,9256-1,"Faces, Fences, Wheels and Windows",2000,528,110
10502,9279-2,Small Lego System Baseplates,2008,528,9
10503,9280-1,Giant Lego Dacta Basic Set,1997,534,1417
10505,9286-1,Large Building Plates,1998,528,4
10506,9287-1,Bonus Lego Basic Town,1996,534,2472
10507,9293-1,Community Workers,1996,533,80
10510,9301-1,Road Signs,1999,533,172
10511,9302-1,Creator Community Builders,2004,514,1690
10512,9303-1,Creator Community Builders,2004,514,1184
10513,9305-1,Jack Stone Transportation,2003,508,4
10514,9306-1,Creator Bulk,2003,22,610
10515,9310-1,Dinosaurs Set,2001,515,4
10517,9311-1,City Buildings Set,2010,533,815
10518,9314-1,Rescue Service Set,2010,533,1493
10519,9320-1,Voyage into Space,2003,527,637
10521,9322-1,Town Developers Set,2007,533,1835
10522,9324-1,Micro Building Set,2007,533,1657
10524,9331-1,BuildToExpress Set,2009,507,207
10525,9333-1,Vehicles,2010,533,934
10526,9334-1,Animals,2010,507,1082
10527,9335-1,Space & Airport Set,2010,533,1182
10534,9353-1,Dacta Theme Set,1991,533,900
10535,9354-1,Town Street Theme,1991,533,488
10536,9355-1,Dacta Space Theme Set,1990,527,559
10540,9361-1,People,1991,533,174
10541,9362-1,Road Plates,1991,533,8
10542,9364-1,Hospital,1993,533,584
10543,9365-1,Lego Dacta Community Vehicles,1993,533,739
10544,9369-1,Lego Dacta Community Vehicles,1998,533,6
10545,9370-1,Lego System Road Plates,1998,533,10
10547,9371-1,Town Vehicles,1999,533,353
10548,9373-1,Lego System Road Plates,2003,533,5
10549,9376-1,Lego Dacta Castle Set,1997,512,337
10550,9377-1,Lego Dacta Adventurers Set,1998,509,3
10551,9380-1,Lego Technic Racers,1998,529,5
10553,9384-1,Bricks,2010,528,884
10554,9385-1,Sceneries Set,2010,22,1229
10555,9386-1,Doors Windows & Roof Tiles,2010,528,278
10582,9452-1,Giant Lego Topic Set,1991,534,2195
10583,9453-1,Universal School Set,1997,534,697
10584,9454-1,Function Set,1992,534,350
10659,9530-1,Letters Set,2008,507,134
10660,9531-1,Numbers and Mosaics Set,2008,507,352
10662,9544-1,Math Machines Set,2006,507,554
10686,9580-1,WeDo Robotics Construction Set,2009,507,157
10687,9581-1,WeDo Robotics USB Hub,2009,521,1
10688,9583-1,WeDo Robotics Motion Sensor,2009,521,1
10689,9584-1,WeDo Robotics Tilt Sensor,2009,521,1
10690,9585-1,LEGO® Education WeDo Resource Set,2009,521,326
10695,9604-1,LEGO TECHNIC and Pneumatic elements,1992,1,128
10696,9605-1,4.5V Technic Resource Set,1990,532,1534
10697,9607-1,Technology Activity Set,1994,529,318
10698,9608-1,Teacher's Guide for Technology Group Activity Set,1994,529,16
10699,9609-1,Technology Resource Set,1995,1,1730
10700,9610-1,Gear Set,1993,1,76
10702,9612-1,Lever Set,1993,1,63
10703,9614-1,Pulley Set,1995,1,77
10704,9615-1,Motor Add-On for Simple Mechanisms,1997,1,3
10705,9616-1,Wheels and Axles Mini Set,1995,529,82
10706,9617-1,Pneumatics I: Introduction to Air Power Set,1997,1,97
10707,9618-1,Structures Set,1997,529,439
10708,9628-1,Mechanisms Power Add-On Set,2008,532,3
10709,9630-1,Simple Mechanisms Set,1997,1,218
10710,9631-1,Simple and Motorized Machines Activity Pack,1997,529,24
10711,9632-1,Science & Technology Base Set,2006,529,341
10712,9633-1,Advanced Air Power Set,1999,1,217
10713,9636-1,Solar Add-on,2000,1,3
10714,9637-1,Speed Computer Add-on,2000,1,2
10715,9640-1,Gears Classroom Pack,1994,529,0
10717,9641-1,Mechanisms Pneumatics Add-On Set,2008,528,31
10718,9642-1,Levers Classroom Pack,1994,529,0
10719,9644-1,Pulley Classroom Pack,1994,529,0
10720,9645-1,Motorized Simple Machines Set,1997,529,2
10721,9646-1,Wheel and Axle Classroom Pack,1994,529,0
10722,9648-1,Education Resource Set [NXT Supplemental Set],2006,1,674
10723,9649-1,Technology Resource Set,2003,1,1154
10724,9650-1,Scenery Resource Set,2002,518,717
10725,9656-1,Early Simple Machines Set,2008,504,99
10727,9660-2,Motorized Mechanisms Set,2008,529,2
10729,9665-1,Mechanical Engineering Set,2001,1,315
10730,9667-1,Solar Panel,2010,532,1
10731,9668-1,Energy Display,2010,532,1
10732,9669-1,Electric Battery Box 9V 150 mAh (Rechargeable),2010,532,1
10733,9670-1,E-Motor with Gear Reduction Ratio 9.5 : 1,2010,532,1
10740,9681-1,eLAB Renewable Energy Set,1999,531,713
10741,9684-1,Renewable Energy Set II,2003,1,732
10742,9685-1,Green Car Set,2003,1,47
10743,9686-1,Simple and Motorized Mechanisms Base Set,2009,507,389
10744,9688-1,Renewable Energy Add-On Set,2010,532,12
10745,9689-1,Simple Machines Set,2009,521,194
10746,9693-1,"Rechargeable Battery for Lego Mindstorms NXT, DC plug",2010,259,1
10747,9694-1,NXT Color Sensor,2010,259,1
10748,9695-1,Mindstorms Education Resource Set,2010,259,816
10749,9696-1,FIRST LEGO League Challenge 2010 - Body Forward v46,2010,398,1515
10751,9698-1,FIRST LEGO League Challenge 2009 - Smart Move,2009,398,1310
10752,9699-1,FIRST LEGO League Challenge 2008 - Climate Connections,2008,398,834
10753,970004-1,Yellow Band (Pack of 25),2002,524,25
10754,970005-1,9-Volt 1 x 2 Lamp Brick (Pack of 2),2002,524,2
10755,970008-1,1 x 2 Red Bricks (Pack of 50),2002,524,50
10756,970009-1,1 x 2 Blue Plates (Pack of 100),2002,524,100
10758,970010-1,Hubs Gray (Pack of 50),2002,525,50
10759,970017-1,14-Tooth Beveled Gears (Pack of 100),2002,525,100
10760,970018-1,Gray Pulley Wheel (Pack of 50),2008,525,50
10761,970021-1,Red Rover Tires and Hubs (4 tires 4 hubs),2002,524,8
10762,970028-1,Shock Absorber (Pack of 10),2002,525,10
10763,970030-1,Lift Arm (Pack of 50),2002,525,50
10764,970036-1,2 x 2 Angle Plate (Pack of 25),2002,524,25
10765,970039-1,Lever Arm (Pack of 50),2002,525,50
10766,970040-1,Caterpillar Hub and Tread (Set of 2 treads 4 Hubs),2002,524,6
10767,970041-1,128 MM Connecting Leads (Pack of 3),2002,525,3
10768,970042-1,Piston Rod (Pack of 75),2002,525,75
10769,970043-1,Small Half Beam (Pack of 100),2002,525,100
10770,970047-1,Large Tire and Hub (2 tires 2 hubs),2002,524,4
10771,970098-1,Special Elements for Control Lab Set,2001,1,125
10773,9701-1,Control Lab Building Set,1995,1,565
10774,970110-1,Pneumatic T-Pieces (Pack of 25),2002,525,25
10775,970111-1,Large Lawn Tire & Hub (4 tires 4 hubs),2002,524,8
10776,970112-1,Small Lawn Tire & Hub (4 tires 4 hubs),2002,524,8
10777,970113-1,Tire Pack (Set of 8),2002,524,8
10778,970115-1,1280 mm Connecting Leads (Pack of 3),2002,525,3
10779,970116-1,12 Tooth Double Bevel Gears (Pack of 25),2002,525,25
10780,970117-1,Pneumatic Hand Pump (Pack of 2),2002,525,2
10781,970118-1,Pneumatic Cylinder (Set of 2 small),2002,525,2
10782,970119-1,Pneumatic Tubing Service Pack,2002,525,2
10783,970120-1,Black Bands (Pack of 50),2002,524,25
10784,970121-1,Red Bands (Pack of 25),2002,524,25
10785,970122-1,Small White Bands (Pack of 24),2002,524,24
10787,9702-1,Control System Building Set,1993,1,222
10788,970600-1,1 x 2 Plate with Slides (Pack of 100),2002,524,100
10789,970601-1,Small Pulleys (Pack of 100),2002,525,100
10790,970602-1,Bushings (Pack of 100),2002,525,100
10791,970603-1,Connector Pegs (Pack of 100),2002,525,100
10792,970604-1,Friction Connector Pegs (Pack of 100),2002,525,100
10793,970605-1,Long Black Connector Pegs (Pack of 100),2002,525,100
10794,970606-1,Connector Pegs with Axles (Pack of 100),2002,525,100
10795,970607-1,Connector Pegs with Knobs (Pack of 100),2002,525,100
10796,970608-1,Connector Pegs (Pack of 100),2002,525,100
10797,970609-1,2-Stud Axles with Grooves (Pack of 100),2002,525,100
10798,970610-1,3-Stud Axles (Pack of 100),2002,525,100
10799,970611-1,Cross Axles with Knobs (Pack of 100),2002,525,100
10800,970612-1,4-Stud Axles (Pack of 50),2002,525,50
10801,970613-1,5-Stud Axles (Pack of 50),2002,525,50
10802,970614-1,6-Stud Axles (Pack of 50),2002,525,50
10803,970615-1,8-Stud Axles (Pack of 50),2002,525,50
10804,970616-1,10-Stud Axles (Pack of 50),2002,525,50
10805,970617-1,12-Stud Axles (Pack of 50),2002,525,50
10806,970618-1,Axle Extenders (Pack of 50)  {Axle Joiners},2002,525,50
10807,970619-1,Catches {Technic Pole Reverser Handles},2002,525,50
10808,970620-1,8 Tooth Gears (Pack of 100) 'Spur' Gears,2002,525,100
10809,970621-1,12 Tooth Bevel Gears (Pack of 50),2002,525,50
10810,970622-1,16 Tooth Gears (Pack of 50),2002,525,50
10811,970623-1,20 Tooth Double Bevel Gears (Pack of 25),2002,525,25
10812,970624-1,24-Tooth Crown Gears,2003,525,50
10813,970625-1,24 Tooth Gears (Pack of 50),2002,525,50
10814,970626-1,Technic Clutches,2003,525,10
10815,970627-1,40 Tooth Gears (Pack of 25),2002,525,25
10816,970628-1,Cross Blocks (Pack of 50),2002,525,50
10817,970629-1,Catches with Cross Holes (Pack of 50),2002,525,50
10818,970630-1,Pulleys (For micromotor pack of 10),2002,525,10
10819,970631-1,Bricks with Cross (axle) Holes (Pack of 50),2002,525,50
10820,970632-1,1 x 2 Beams,2002,525,50
10821,970633-1,1 x 4 Beams,2002,525,30
10822,970634-1,1 x 6 Beams,2002,525,30
10823,970635-1,1 x 8 Beams,2002,525,20
10824,970636-1,1 x 10 Beams,2002,525,20
10825,970637-1,1 x 12 Beams,2002,525,10
10826,970638-1,1 x 16 Beams,2002,525,10
10827,970639-1,2 x 2 Skid Plates (Pack of 50),2002,524,50
10828,970640-1,Tacho Wheels (Pack of 20),2002,525,20
10829,970641-1,Gear Casings (Pack of 10 contained 20 prior to 2005 Dacta catalog),2002,525,10
10830,970643-1,Bobbins {Technic Reels},2002,525,25
10831,970645-1,Chain Links,2003,525,100
10832,970646-1,Gear Blocks (Pack of 5),2002,525,5
10833,970653-1,Pole Reversing Switch,2003,524,1
10834,970654-1,9-Volt Connecting Leads (One each of 128mm 256 mm 1280 mm),2002,525,3
10835,970658-1,Air Storage Tanks,2002,525,2
10836,970659-1,Pneumatic Parts,2002,525,5
10837,970660-1,O-Ring and Pulley Wheels,2002,525,50
10838,970661-1,Skeleton and Ghost for Amusement Park Set,2002,524,70
10839,970662-1,Steering Wheels (Pack of 25),2002,525,25
10840,970663-1,Pneumatic Switch (Pack of 5),2002,525,5
10841,970665-1,Universal Joints (Pack of 10),2002,525,10
10842,970669-1,Special Elements for Simple Machines Set,2002,524,49
10843,970670-1,Special Elements for Team Challenge Set,2002,524,292
10844,970671-1,Special Elements for Cities and Transportation Set,2002,524,119
10845,970672-1,Special Elements for Amusement Park Set,2002,524,78
10846,970673-1,Special Elements for ROBO Technology Set,2002,524,71
10847,970674-1,Car Project Set,2002,524,79
10848,970675-1,House Project Set,2002,524,80
10849,970676-1,Bug Project Set,2002,524,83
10850,970677-1,Gadget Project Set,2002,524,48
10851,970678-1,Special Elements for eLAB Renewable Energy Set,2002,524,315
10852,970679-1,Special Elements For Mechanical Engineering Set,2004,524,130
10853,970680-1,Special Elements for Early Simple Machines Set,2002,524,19
10854,970683-1,Black Plates - Large Package,2002,524,165
10855,970684-1,Wheels (Tires hubs axle plates and bricks),2002,524,184
10856,970686-1,Roof Tiles,2002,524,180
10857,970687-1,Team Challenge Upgrade Kit,2002,524,95
10858,9707-1,Intelligent House Building Set,1996,1,164
10859,9709-1,RCX Programmable Brick,1998,1,1
10861,9713-1,Infrared Transmission Tower,1998,520,2
10862,9719-1,"Robotics Invention System, Version 1.0",1998,260,736
10863,9723-1,Cities and Transportation,2000,1,394
10864,9725-1,ROBOLAB Amusement Park Set,1999,520,248
10865,9730-1,RoboSports,1998,260,91
10866,9731-1,Vision Command [RCX Digital Colour Camera],2000,260,139
10867,9732-1,Extreme Creatures,1998,260,148
10868,9735-1,Robotics Discovery Set,1999,260,390
10869,9736-1,Exploration Mars,1999,260,158
10870,9738-1,Remote Control,1998,260,1
10871,9742-1,Photosynthesis Student Set,2008,517,74
10872,9743-1,Chromosomes - Student Set,2003,517,136
10873,9747-1,"Robotics Invention System, Version 1.5",1999,260,729
10874,9748-1,Droid Developer Kit,1999,261,658
10875,9749-1,NXT Temperature Sensor,2009,259,1
10877,9751-1,Control Lab Serial Interface & Adapter,1995,530,2
10878,9752-1,Technic Control Center II,1996,532,14
10879,9753-1,TECHNIC Control Center [Dacta Kit],1993,1,14
10880,9754-1,Dark Side Developers Kit,2000,261,578
10881,9755-1,Temperature Sensor,1999,260,1
10882,9756-1,Rotation Sensor,1999,260,1
10883,9757-1,Touch Sensor with Cable,1999,260,2
10884,9758-1,Light Sensor 9V,1999,260,1
10885,9761-1,FIRST LEGO League Challenge 2004 - No Limits,2004,398,1437
10886,9762-1,FIRST LEGO League Challenge 2005 - Ocean Odyssey,2005,398,1471
10887,9763-1,FIRST LEGO League Challenge 2006 - Nano Quest,2006,398,1505
10888,9764-1,FIRST LEGO League Challenge 2007 - Power Puzzle,2007,398,1575
10891,9776-1,Pneumatic Circuit,1999,1,4
10892,9780-1,ROBOLAB Starter Building Set,1998,520,1712
10895,9783-1,Infrared Transmitter with USB Cable,2001,520,2
10896,9784-1,FIRST LEGO League Challenge 2001 - Arctic Impact,2001,398,1388
10897,9785-1,Robo Technology Set [Serial Cable],2003,1,221
10898,9786-1,Robo Technology Set [USB Cable],2003,1,221
10899,9789-2,FIRST LEGO League Challenge 2002 - City Sights,2002,398,1017
10900,9790-1,ROBOLAB Team Challenge Set (Serial),1999,520,727
10901,9793-1,ROBOLAB Team Challenge Set Version 2.5 [Serial Transmitter],2002,520,833
10902,9794-1,ROBOLAB Team Challenge Set Version 2.5 [USB],2003,1,832
10903,9795-1,ROBOLAB Intelligent House Building Set,2001,520,164
10904,9797-1,LEGO MINDSTORMS Education NXT Base Set,2006,519,434
10905,979760-1,Mars Exploration,2003,518,810
10906,9798-1,NXT Rechargeable Battery,2006,259,1
10907,9799-1,Sensor Adaptor for Mindstorms NXT to Vernier,2008,259,0
10913,9822-1,Beams (Red),1994,1,68
10914,9823-1,Beams (Blue),1994,1,68
10915,9824-1,Beams (Yellow),1994,1,68
10916,9825-1,Pneumatic Elements,1994,1,3
10917,9826-1,Pneumatic Tubing,1994,1,1
10918,9831-1,Battery Box with Switch - 9v,1995,1,1
10919,9833-1,AC Adapter 230V - 10V Transformer,1996,259,1
10920,9833-2,"AC Adapter, 120V - 10V Transformer",1996,259,1
10921,9833-3,AC Adapter 230V - 10V Transformer Type G Plug (British),2006,259,1
10922,9840-1,X-Large Blue Storage Bin (16.5in x 12in x 10in),2006,528,2
10923,9841-1,NXT Intelligent Brick,2006,259,1
10924,9842-1,NXT Servo Motor,2006,259,1
10925,9843-1,NXT Touch Sensor,2006,259,1
10926,9844-1,NXT Light Sensor,2006,259,1
10927,9845-1,NXT Sound Sensor,2006,259,1
10928,9846-1,NXT Ultrasonic Sensor,2006,259,1
10929,9847-1,Activity Cards for Non-Motorized Simple Machines (979630),1997,532,19
10930,9847-2,NXT Bluetooth Dongle,2006,259,0
10931,9848-1,Lamps and Fittings,1997,1,9
10932,9849-1,9V Micromotor,1995,525,4
10934,9851-1,Assortment of Connectors,1992,1,453
10935,9852-1,Chain Link Pack,1992,1,229
10936,9853-1,Assortment of Gears,1992,1,122
10937,9854-1,Worm Gear Pack,1992,1,22
10938,9855-1,Assortment of Tires/Wheels,1992,1,56
10939,9856-1,Assortment of Cross Axles,1992,1,124
10940,9857-1,Assortment of Plate Pieces,1992,1,166
10941,9858-1,Assortment of Beams,1992,1,126
10942,9859-1,TECHNIC Motor 4.5 Volt,1992,1,1
10943,9860-1,Battery Box (4.5 Volt),1992,1,1
10945,9861-1,Connecting Leads,1992,1,8
10946,9862-1,Random Special Pieces,1992,1,96
10947,9863-1,Weighted Brick Pack,1992,1,4
10948,9864-1,Green Building Plates,1992,1,3
10949,9865-1,Optosensor,1992,1,2
10950,9866-1,Light and Transparent Bricks,1992,1,12
10951,9867-1,Touch Sensor,1992,1,1
10952,9868-1,Plugholders and Leads,1992,1,42
10953,9869-1,Building Plates (24 x 24),1992,524,3
10954,9870-1,Pneumatic Rubber Bands and Pneumatic Tubing,1992,1,144
10956,9871-1,Yellow Beams,1992,1,76
10957,9872-1,"Pneumatic Pump, Cylinder, Valves, Tubing",1992,1,10
10958,9874-1,Building Cards - 1090,1992,532,5
10959,9875-1,Building Cards - 1092,1992,532,4
10960,9876-1,Large Turntables,1992,1,2
10962,9883-1,Motor - 9v,1995,1,1
10963,9885-1,Sound element - 9v,1995,1,1
10964,9888-1,Touch Sensor,2002,1,1
10965,9889-1,Temperature Sensor,1995,1,1
10966,9890-1,Light Sensor,1995,1,1
10968,9891-1,Angle Sensor,1995,1,1
10969,9892-1,Brick Separators,1995,1,2
10971,9897-1,9-Volt Connecting Leads,1998,1,3
10972,9898-1,9-Volt Long Connecting Leads,1996,1,2
10973,9899-1,Hubs and Tires,1999,1,20
10974,9900-1,Small Gear Wheels,1999,1,21
10977,9911-1,9-Volt Touch Sensor and Leads,2004,260,3
10978,991118-1,3M Connecting Lead (Set of 2),2002,524,2
10979,9912-1,LEGO Solar Cell,1999,1,1
10980,991268-1,Special Elements Pack,2009,528,674
10981,991319-1,Medium Gray Storage Bin,2008,528,1
10982,991327-1,12-Tooth Black Double Conical Wheels (Pack of 25),2007,525,25
10983,991328-1,36-Tooth Double Conical Wheels (Pack of 25),2007,525,25
10984,991329-1,7-Stud Axles (Pack of 50),2007,525,50
10985,991330-1,New Turntables (Pack of 2),2007,525,2
10986,991331-2,Small Wide Tire & Hub (Pack of 8 each),2007,524,16
10987,991332-1,Technic Triangle (Pack of 25),2007,525,25
10988,991333-1,Cam Wheel (Pack of 25),2007,525,25
10989,991335-1,Swivel Magnet Pack (Pack of 10 each),2007,524,20
10990,991336-1,2-Stud Axles with Grooves (Pack of 100),2007,525,100
10991,991337-1,Connector Peg with Axle (Pack of 100),2007,525,100
10992,991369-1,Tracks and Sprockets Pack,2008,525,110
10993,991402-1,Studless Technic Beams,2008,525,35
10994,991403-1,Technic Angle Beams,2008,525,30
10995,991404-1,Technic Beams with Snaps,2008,525,30
10996,991405-1,Technic Crossblocks,2008,525,30
10997,991426-1,Black Plates - Large Package,2009,525,165
10998,991451-1,Tracks,2009,525,120
10999,991452-1,Sprockets,2009,525,22
11000,991464-1,LEGO Smart Kit,2009,507,20
11001,9916-1,LEGO Electrical Capacitor,1999,1,1
11003,9918-1,Gear Block Yellow,1999,525,1
11004,9927-1,Beams (red),1999,1,44
11005,9928-1,Beams (blue),1999,1,44
11006,9929-1,Plates Red,1998,524,72
11007,9930-1,Plates Blue,1998,524,72
11008,9931-1,Plates Yellow,1998,524,72
11009,9932-1,Plates Black,1998,524,72
11010,9933-1,Basic Bricks (red),1999,524,62
11011,9934-1,Basic Bricks (yellow),1999,524,62
11012,9935-1,Basic Bricks (black),1999,524,62
11013,9936-1,Weight Elements,1998,524,2
11014,9937-1,Small Chain Links,1998,1,108
11015,9938-1,Conveyor Belt Links,1999,1,36
11016,9939-1,Assorted Pulleys,1999,1,14
11017,9940-1,Rubber Bands and String,1999,1,36
11019,9941-1,Cams & Linkages,1998,1,18
11020,9942-1,Connectors & Bushings,1998,1,160
11021,9943-1,Axles and Extenders,1998,1,54
11022,9945-1,Differentials,1998,525,14
11024,9954-1,Special Elements for Mini Sets,2001,524,56
11025,9959-1,Special Elements for Intelligent House Building Set,2001,524,41
11026,9960-1,"Crane Hook, Cam, Propellor",1994,1,13
11027,9961-1,White Belts,1994,1,16
11028,9962-1,Flat Tiles,1994,524,12
11029,9963-1,Axle Extenders and Bushings,1995,1,88
11030,9964-1,Connector Pegs,1994,1,64
11031,9965-1,Gears 8- and 10-Tooth,1994,1,18
11032,9966-1,Large Gear Wheels,1999,1,16
11033,9967-1,Differential and Bevel Gears,1994,1,18
11034,9968-1,Pulley Wheels,1994,1,22
11035,9969-1,Tires and Spoked Hubs,1994,1,24
11036,9970-1,Axles - Short,1994,1,36
11037,9971-1,Axles - Long,1994,1,24
11038,9972-1,Plates (Red),1994,1,88
11039,9973-1,Plates (Blue),1994,1,88
11040,9974-1,Plates (Yellow),1994,1,88
11042,9999-1,Upgrade Kit for 9654,2008,507,7
11044,AMFlag-1,American Flag with Sticker For Stars (Legoland California),2002,427,62
11045,Annapolis-1,"LEGO Store Grand Opening Exclusive Set, Westfield Annapolis, Annapolis, MD",2009,408,45
11046,auditt-1,Audi TT Roadster (Legoland Deutschland),2002,425,57
11047,Austin-1,"LEGO Store Grand Opening Exclusive Set, Barton Creek Square, Austin, TX",2010,408,82
11048,B001-1,"1 x 4 x 5 Black Window Frames, Transparent Blue Panes",2001,254,20
11049,B002-1,1 x 4 x 3 Train Window Clear,2000,254,25
11050,B003-1,"Red Frame, Black Door, Green Pane",2003,254,10
11051,B004-1,2 x 4 Ridge Roof Tile Low Sloped Black,2003,254,25
11052,B005-1,2 x 4 Ridge Roof Tile Low Sloped Red,2003,254,25
11053,B100-1,Crazy Action Contraptions (Klutz),1998,529,64
11054,B110-1,Crazy Action Contraptions (Klutz) Vol. 2,2008,529,112
11059,BAG6-1,Gray Brick Separator with Black Frame Pieces,2006,254,56
11060,BAT8369-1,Battery Pack,2004,119,6
11061,BauMit-1,BAU MIT!,2009,301,1
11063,Berlin-1,"LEGO Store Grand Opening Exclusive Set, Berlin, Germany",2009,408,69
11064,bilmasks-1,Special Masks! - 2 (Dark) Copper Color Kanohi (Legoland Billund),2001,426,2
11067,Birmingham-1,"LEGO Store Grand Opening Exclusive Set, Riverchase Galleria, Birmingham, AL",2009,408,79
11068,Braintree-1,"LEGO Store Grand Opening Exclusive Set, South Shore Plaza, Braintree, MA",2008,408,58
11069,C001-1,LEGO Star Wars Clock,2008,501,0
11070,C8500-1,Robotops (8500 + 8501 + 8502 + 8503),1999,20,96
11071,C8504-1,Ultrarex (8504 + 8505 + 8506 + 8507),1999,20,88
11072,C8509-1,Swamp + Lava (8509 + 8510),2000,16,63
11073,C8509-2,Dust + Lava + Swamp [8509 + 8510 + 8513],2000,16,96
11074,C8509-3,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],2000,16,146
11075,C8509-4,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],2000,16,153
11076,C8509-5,Swamp + Lava + Frost + Onyx + Dust + Power [8509 + 8510 + 8511 + 8512 + 8513 + 8514],2000,16,211
11077,C8511-1,Frost + Dust (8511 + 8513),2000,16,73
11078,C8511-2,Frost + Onyx + Power [8511 + 8512 + 8514],2000,16,90
11079,C8512-1,Onyx + Power (8512 + 8514),2000,16,47
11080,C8521-1,Dynamo (8521 + 8522 + 8523),2000,20,142
11081,Calgary-1,"LEGO Store Grand Opening Exclusive Set, Chinook Centre, Calgary, AB, Canada",2010,408,130
11082,casbon-1,Castle Bonus Pack,1998,186,3
11083,CCegg-1,Chupa Chups Egg with Surprise Lego Set,2003,301,1
11085,CELEBV-1,Fan Celebration V - CubeDude - The Bounty Hunter Edition,2010,170,497
